"","GSM494796","GSM494797","GSM494798","GSM494799","GSM494800","GSM494801","GSM494802"
"Vgf",6.14593578251583,6.42742875160236,6.3068281545208,6.2368864614467,6.20151851028848,5.86886677417888,6.20441412871923
"Vil1",4.70011228879719,4.94670696320213,4.82150361440964,5.11651591362729,4.80662466738136,4.69264488170934,5.05492957276194
"Ezr",6.06062348625618,5.8445504971605,5.70588330897461,5.57508907824884,5.51583356630915,5.78220998306119,5.8445504971605
"Vim",13.0366373234803,12.847313209756,13.160922375892,12.9793445581006,13.4253201551502,13.4253201551502,13.2637842887122
"Vip",3.8807207988665,3.78554829598579,4.07803289510781,3.67229799375437,3.89971992851546,3.8365697963017,4.00394491619051
"Vipr1",7.01688942985612,6.99911569545284,6.84975188354623,7.29698955943317,7.12884988926436,7.12372592691219,6.5957131960554
"Vipr2",5.61775884466088,5.87507562468108,5.5924081560871,5.80883540108322,5.60601567701388,5.56806036159737,5.61493989604434
"Vldlr",6.98035992029036,6.93533098354466,7.61078758606703,7.11293929983631,8.68242957064722,8.35953831318642,7.73651635569559
"Best1",6.52563270705149,6.79461550904764,6.61400937701765,6.64472480188492,6.35802177747751,6.19619102927575,6.94897163570295
"Mpped2",3.90471466305225,3.97740309933843,3.91647696264303,3.96334972672058,4.05944729274916,3.92687049293152,3.86845409418541
"Vpreb1",3.65051682168382,3.56203066015957,3.61826098533017,3.72672067629752,3.57022444218011,3.63908624573175,3.60903312652929
"Trpv1",5.11828969370001,4.99413054471198,5.27605099385929,5.29553361256379,5.11341070199038,5.09521218664507,5.29190333243331
"Vrk1",5.62151821589152,6.1358049413701,6.33995083329213,5.94731169665548,6.21798034381581,5.89513276500875,6.17444273039498
"Vrk2",7.38336715365081,7.42430966757717,7.56645751139583,7.4141877699925,7.476174883005,7.78408887906511,7.66990942584301
"Vsnl1",5.15522906846222,5.05537236646087,4.9326716575312,5.19680764643835,5.03331531066227,4.97174128639365,4.8700440644885
"Vtn",4.99720594419296,5.12672454574547,4.72511745263286,4.9699826313733,4.64906510101302,4.95240977288622,4.71853661093887
"Myrf",4.49174027153636,4.60087376635617,4.51517203868706,4.57333586084029,4.4322197801609,4.45912779159839,4.5273049860888
"Vwf",11.6470449524569,11.0164965804431,10.9480025290525,11.0523204840682,11.1625329311511,10.8658533767326,10.2810666220149
"Wars",10.6048202391126,10.9970309068911,10.1517185252306,10.4122435355111,9.83988597730852,9.7402241904822,10.2210717986297
"Was",8.16263112896454,8.25410049741128,7.94088448043081,8.20286221571861,8.03709055698492,7.98864382451296,7.97185045321658
"Wipf1",6.84574102754505,6.61499680118201,6.421070956558,5.99619954901545,6.25385159054909,6.30244838517792,6.53105190541393
"Tmem258",11.1019222624017,10.9516745695792,10.9817370456056,10.6161310269717,10.7856057624217,10.7348546304472,10.7071746522871
"Clip2",5.32829347604249,5.11252365022675,5.1561234474564,5.7380572439681,5.28238912059927,5.48610924413661,5.80311824241461
"Lat2",6.58087563704214,6.55027128733421,6.15221723825466,6.45487371116096,6.30877177796221,6.22863912646464,6.40980891677072
"Coro2a",4.62965377043726,4.50617024532484,4.33417534108747,4.426263095794,4.49264333291973,4.56086773557959,4.51832102542669
"Wee1",5.35113903873219,5.5153689006398,5.18472469933696,5.47127885414092,5.41355908773519,5.37310012403379,5.41309961709665
"Wfs1",8.31765132132141,8.46594724927962,8.55196689428431,8.47518493013282,8.42227759918006,8.1160612129357,8.31832264609108
"Nsd2",6.21119107151803,6.07362409636619,6.54288030386544,6.52661682002671,6.10733521017104,6.46712399923118,6.64025249057693
"Nelfa",5.55684253651,5.5260746588011,5.65585719846468,5.53305913250022,5.50188270476695,5.51350896884588,5.52048057270316
"Dagla",6.20055324395844,6.64373084111809,6.32144909074345,6.45977308291049,6.38584647428312,6.09866388257821,6.16236364439295
"Wnt1",4.29225014187188,4.35394450548927,4.28358027466548,4.71634514096351,4.41293045931806,4.26273449922043,4.15054616776583
"Wnt2",6.81965365938101,6.41813163203434,6.31559726591155,6.58484078553957,6.16526570839238,6.44065948823708,6.52858755361351
"Wnt3",4.88536596242698,5.00997064770707,4.81362660283784,4.85647996925028,4.99764245618791,4.63539192952086,4.74967997605181
"Wnt5a",4.12185050579099,3.93897014873563,4.00051127573433,4.13391379573722,4.08669202754975,4.10117256457297,4.0764051059679
"Wnt6",5.21968040567948,5.15656940714919,5.02581118050136,5.16103095045914,5.04566492300166,5.11208000481267,5.14362486703595
"Wnt7a",4.92039331831612,4.88186461188459,4.86698192549833,5.26112285126947,4.97305785151979,4.58267246727778,4.81975239470435
"Wnt7b",4.95724108828743,4.85429449671911,4.84555388659512,4.82937996007375,4.49129042986945,4.56799868311698,4.6957234895215
"Wnt8b",6.28932301865079,6.53154471198246,6.36290197567029,6.88896435659998,6.57395728039189,6.56359413471063,6.53302219653114
"Wnt10b",7.83624784509342,8.27644399633273,7.70784752510279,7.99044996678347,7.99526615076307,7.76647445799129,7.71515152229953
"Wnt11",7.55884876872682,7.955729857433,7.63116198431616,7.8178510075729,7.97904508082154,7.41099554927681,7.03827986057816
"Wnt2b",4.25638977047544,4.37076178319836,4.37309814853271,4.25638977047544,4.44819547789613,4.2772907506993,4.33936733923042
"Wrb",8.2547536975779,7.13657854317653,8.49093614252576,7.54798861829676,8.18236750514774,8.24757251766199,8.1855671022703
"Wrn",4.88755071414939,4.7658967723091,5.35159803780988,5.38780134757731,5.3264733597291,5.2674457692769,5.24982463797966
"Wt1",4.38613092201482,4.51652372139593,4.31092166687323,4.51472280927055,4.36189870843705,4.39030322035926,4.50751871134846
"Xbp1",7.20788514844998,7.27814128730323,7.52845598036683,7.62840166359999,7.46545594320808,7.8299201476798,7.87389198954423
"Xdh",6.58780674353581,6.64620981690374,6.27911932069677,6.43429457139916,6.16623038627388,6.43478432441962,6.16187999804593
"Gas8-as1",4.78473432946903,4.85560460469814,4.69528497950253,4.87704414167577,4.82062988865771,4.90506802406454,4.72949953582375
"Xist",8.55196689428431,4.87398466140454,4.76283260141351,4.68033340234531,8.81621696957429,4.68473053271313,4.56219947038928
"Xk",3.94914347559826,3.93836892017201,3.92382091335853,3.89026975240144,3.82074806936098,3.79945471073572,3.9721455989694
"Xpa",8.34730836004057,8.71073893496798,8.60489670789699,8.30096670041643,8.60791203426729,8.30962917612824,8.33377726980674
"Xpc",7.86633836105537,7.89726943425982,7.80237048062135,7.99827670778238,8.00069639996929,8.02006166887823,7.79780068376702
"Xpnpep1",8.00250742120598,7.86923774056191,8.62839327453282,8.28503849356595,8.01763896390654,8.42716455245205,8.60037361980402
"Xpnpep2",6.02119059296395,5.69737969866987,5.95593132389043,6.04378968480097,5.79264866019582,5.85265691095986,5.90135229953319
"Xpo1",10.110587087233,10.1163870990381,10.2357978861717,10.4268643678901,10.3554016607793,10.4098211758649,10.3188652825106
"Xrcc1",7.87621787642169,7.7761296715533,7.97724853440223,8.00069639996929,8.13360578152836,7.85530601614441,8.01521111174377
"Xrcc2",6.89953668802428,7.27657072743092,6.62886900931645,7.49553227822557,6.79361810056488,6.52120029801186,6.21701060955321
"Xrcc3",4.9011257090423,4.81800214400261,4.30615233484204,4.89280730662705,4.3889134034315,4.39446052493048,4.64685798632691
"Xrcc4",4.1608558608903,4.08938056052395,4.17721437020354,3.99592603881935,4.13443721014206,4.2426642062729,4.18887206841493
"Fmnl1",7.2234420073876,7.48208061628348,7.19907614105787,7.3812494418446,7.19285963336235,7.13863237670106,7.27604982574788
"Xrcc5",9.37760512799033,9.05725722609903,9.46820808647425,9.15783589399288,9.51308453481234,9.60185326402075,9.51434793466076
"Cemp1",5.76321311190548,6.18458850732554,5.64032352723051,6.30828690589543,6.16284869890513,5.8975180830299,6.23155415522566
"Yes1",7.69388743651701,7.73989281985951,8.02006166887823,8.45743974849762,8.73062074354735,8.60565503423957,8.33850552295291
"Yy1",8.28370911100511,8.52709030934427,8.19772760663189,8.05482891978657,8.51398962750109,8.31698483050308,8.29697200718378
"Ywhab",10.5797876477599,10.6593379757968,10.7102185702649,11.0047872910832,10.5498669407263,10.6505411128864,10.6447314847897
"Ldlrad4",5.22192320527851,4.93881485459291,4.95284882162065,4.80924854647134,5.09476958057985,5.01040821566216,4.94889851945633
"Ywhae",9.49547919660457,9.47189669122097,9.34666934176648,10.2002991426429,9.72257050470057,10.0914365323795,10.0372869120762
"Ywhah",6.87638808613039,6.32631457477078,6.7222161158667,6.31072339841742,6.83820570438814,6.87538459432441,6.86433684825653
"Ywhaz",11.1669848189562,11.1714677494948,11.1941223860952,11.0604558640551,11.2699481492789,11.5046154475417,11.2361047747436
"Zap70",5.66809409054762,5.68698040992802,5.81073968857178,5.81550455340273,5.59428366793048,5.84264047911337,5.63703121140639
"Sf1",9.91159351498377,9.88836255561827,9.76863345252123,10.0464432362288,9.88671683684542,9.72696339641031,9.97302551362606
"Zfp36",11.304936538195,9.92334551117617,10.9080262832024,10.3461686820192,11.2219636638762,9.24895704097423,9.65957128455243
"Zfp37",4.14225745629832,4.3156909437322,4.15982927269287,4.15828932718789,4.08776492537856,4.22142573916433,4.19039255723813
"Pttg1ip",11.6332863028101,11.4687672432364,11.6680108381219,11.3729439314806,11.2126182559915,11.3947171798275,10.9703951574992
"Zbtb14",4.66448802242767,4.88273870966246,4.88186461188459,4.9677844794799,4.97569319505263,4.88361554365696,4.79655935956064
"Zfpl1",4.67769044727077,4.48406206894776,4.54745419481694,4.55908155833881,4.34971392037349,4.6424475495968,4.71897329865703
"Zfx",4.0769492630117,4.32376845329478,4.06548584415167,4.04674662394672,4.15003033263463,4.13756809234819,4.09260518400071
"Zfy",4.00222817016289,3.94615915913194,4.05282791764924,4.15416446566879,3.9586281872658,4.11446048372659,3.97623324011669
"Zic1",4.6340659091715,4.41385123856179,4.4046333402954,4.57867336358258,4.48406206894776,4.52551912073931,7.38496075534381
"Zic3",4.74047147482705,4.74967997605181,4.91339285887546,4.96734619134032,4.94670696320213,4.87486287947199,4.73739954709436
"C21orf2",7.04184861910201,7.3669605113866,7.18147361741756,7.46063309582622,7.19079271625152,6.92020058929839,7.09602096354242
"Znf3",5.20979489974436,5.24171162266494,5.35799117005919,5.34473345718782,5.3479439844662,5.36256462059711,5.33240244045102
"Znf711",3.35794878246735,3.38551188658608,3.43991978045087,3.3726394283348,3.39698554283507,3.32667186586103,3.45960046543157
"Znf7",4.65083217778147,4.81581686840049,4.92477749042291,4.86785843108178,4.99895976783533,4.98007963331054,4.95943703456903
"Znf8",6.08469957762917,6.1362901631552,6.15318332212072,6.24706116140214,6.19474288988807,6.21942961305223,6.13966612960232
"Cnbp",10.9554128270812,10.869322158932,11.1580889921096,11.3515650881654,11.5670708201045,11.4985984914061,11.5230028691959
"Znf10",4.62920923222941,4.38705712833042,4.54879768986712,4.70318082646672,4.63759790432412,4.65611917452893,4.50346962340928
"Znf12",6.18362288700166,6.69089501367862,6.24028098989969,6.32485755259137,6.18410557707961,6.16187999804593,6.27328237178084
"Znf14",5.65538704213221,6.08565799532861,5.75229321785416,5.78553751853996,6.01109754511951,5.72526891659176,5.34336167080481
"Znf16",6.58632389608563,6.88846295692441,6.82165620947903,6.46467189117015,6.55668217726006,6.79211606150236,6.50987247389309
"Tmem50b",7.5534163393588,6.91818414227112,8.12482561262027,7.40034818073204,8.45247458161753,7.97664727359597,7.62289892457811
"Znf22",7.86575845924387,7.89140965929905,7.59706655697532,7.63171038170776,7.91373271867098,7.76534645181395,7.63061281955154
"Znf23",5.06510163237335,5.28555761989604,5.98996146399108,5.72006920614145,5.44722132395137,5.7841113036912,5.51816150641601
"Znf24",7.71571636540311,7.79780068376702,7.64220668840994,7.76987390732708,7.93318495729828,7.70617192891504,7.68439866096774
"Znf26",7.39450353882328,7.18043863721938,7.21462182030631,7.64442314528543,7.02452961410837,7.40461231598602,7.47296110414946
"Mpped1",6.11553277834347,5.99044410645307,6.28543792343316,6.48480315340017,6.00629148690234,6.18458850732554,6.49267184470799
"Znf32",7.17113680208316,6.7581373078752,7.2661332360607,7.13966298409443,7.38867303652694,7.33688989931302,7.49875741762015
"Znf33b",4.1323465419808,4.26418841984564,4.33653527139434,4.28598885728759,4.182292724274,4.28695580656815,4.33370106176207
"Znf35",6.44261775650876,6.73716859395826,6.48775086848291,6.74664856363625,6.73417308864842,6.52612462112275,6.56457997809051
"Zkscan1",5.46294775721859,5.55124698012777,5.25886146496734,5.46896484597366,5.37081500251302,5.26699231630114,5.35296840563183
"Ca1",6.65959262222894,6.6377761236613,6.40590126478332,6.76612726464569,6.46663309351282,6.50201567467535,6.12614817711889
"Znf41",4.18381235853566,4.12343248159316,4.12501282864939,4.09099325640623,4.19140051086581,4.21047507004498,4.15003033263463
"Mzf1",7.17010383037038,7.28703623109685,7.00572404927674,7.26874478454152,6.80312599850036,6.93028975792473,6.97833625469089
"Znf43",4.07477137111405,4.13182505739791,4.29944718530959,4.25149647255711,4.22885976275265,4.30806030497228,4.29608695348997
"Znf45",4.52326953134167,4.52596793239248,4.62303198640305,4.69967379662053,4.86260514785363,5.01393361371842,4.75582254076971
"Zbtb25",5.25660456489554,5.09565532923342,5.51304194952054,5.50280981245784,5.48703790680443,5.64315201073992,5.44953896104257
"Ca2",6.04475001224526,5.97605619090208,5.16862804040621,5.50420177476521,5.55450797357068,5.25298877223175,6.55322572911426
"Ca3",5.21877886782868,3.81585248872783,3.66059249747752,4.02324487129531,3.69912519109431,3.67229799375437,3.72504527827615
"Ca4",8.20222296909696,8.3500233380186,8.04258201899921,7.02198125947243,7.60254658270824,6.98237896702269,6.52711125590703
"Znf74",4.72072957670496,4.98535504949755,4.74749030453469,4.75275425721062,4.90726115186393,4.88580258045275,4.65171274372065
"Znf75d",4.98579514782513,4.68517109383473,4.99457029005592,5.0783824069823,4.96075430089304,5.38780134757731,5.11740291479867
"Znf76",6.70979190670483,6.97074529446538,6.90658185393833,7.09551382520553,6.98592140973213,6.689894930604,6.64620981690374
"Ca5a",4.2089708687823,4.00680587824816,4.09903593403991,3.91154246769665,4.10649873253651,4.12343248159316,3.92687049293152
"Znf79",5.07175383508773,5.14362486703595,5.24126076527608,5.02979017534532,5.36805993114381,4.98623296558288,5.04389658428073
"Znf80",3.27285346495816,3.29967520885697,3.4005902485213,3.33390613618571,3.54627192334755,3.39698554283507,3.45009094290399
"Znf84",4.7514390326866,4.42855688230093,5.16773430640232,4.8958729661349,5.06333496204899,5.01920840217933,5.27560089367138
"Znf221",4.3332297226487,4.38194408439904,4.16136881033768,4.42258475515991,4.30231728267872,4.22885976275265,4.37450007196478
"Znf85",5.12716907947169,5.22865460134675,5.30781609106938,5.27332972271253,5.18874505728022,5.09476958057985,5.24171162266494
"Znf91",8.23000830820889,8.70125232168702,8.88395155410172,9.06869490545775,8.90735012289844,8.75391612657787,8.79551942321365
"Ca6",4.56175518567156,4.70054892932329,4.60353075951601,4.67769044727077,4.65567961099582,4.52057210055679,4.71722125780287
"Ca7",5.94587688264876,6.08180563311781,5.97749702842855,6.20683010904965,5.7002097394002,6.05003267565198,5.76131456941991
"Ca8",4.87398466140454,5.06333496204899,4.80005902810332,4.95240977288622,4.97832733720253,5.03772530496207,4.79042563579231
"Znf222",4.98359986979941,5.02096936267677,5.18248268474254,5.15746175159771,5.4824042902856,5.25705537658579,5.33422688284171
"Znf124",4.83854952247043,4.59909820143415,4.50256765005057,4.74661498848503,5.03684618292939,4.75494422208417,5.017891688882
"Ca9",6.27182343844447,5.98565356174118,6.28981100780692,6.5345050622638,6.27863655439806,6.18748854697175,6.09336612680609
"Znf131",6.06783815567312,5.49213834289129,6.77161977102035,6.46271265469491,6.10540857567711,7.03267735129974,6.27960521681255
"Znf132",4.00165123654519,4.13391379573722,4.15467964313142,4.20396425494393,4.05448658892527,4.24757489276662,4.29272640867825
"Znf133",6.03801975054037,6.14111079704951,6.30585512776539,6.37510339811124,6.54879467857151,6.20103549923621,6.1768596744488
"Znf134",5.10986013174732,5.15701679605481,5.56385024285796,5.13873356396434,5.6093083062249,5.4301480091119,5.44722132395137
"Znf135",4.56264750468443,4.61461825339032,4.71634514096351,4.59865427400017,4.32944939478465,4.35488125199173,4.97876496270223
"Znf136",6.46712399923118,6.40198705340423,6.08035677515967,6.2451198868743,6.80362480199277,6.36583157127159,6.1362901631552
"Znf137p",4.46502963745089,4.73125851123962,4.61284052145179,4.83549000100077,4.72862286863006,4.56398163338226,4.68737306091352
"Znf140",4.43313604873523,4.61816068789782,4.65348132465395,4.88230015456866,4.71766020405407,4.55282585181419,4.77684610327276
"Ca11",5.08148301037889,5.07175383508773,4.77114628330907,4.69220700095921,4.95811471313029,4.87967868848387,4.97920119643998
"Znf142",5.87078015538485,6.08035677515967,5.90039227633188,6.06832109148717,5.89465326603402,5.92767274789226,5.92097432558093
"Znf143",6.37754968765016,6.27960521681255,6.32242342079705,6.21701060955321,6.67995373172791,6.58285023076238,6.25385159054909
"Pcgf2",8.00612588458463,7.49338019510632,7.47188650530289,7.97004844607202,7.74724868949221,7.29751486116262,7.1489380429452
"Zbtb16",7.94978519227788,8.22156843868317,8.36226069972917,6.97681654850509,8.22611752996665,8.13047248168528,9.17403198707068
"Znf146",8.88653399539637,8.23390441365426,8.71153283334067,9.00313937013507,8.66917655420159,8.55566468662181,8.38897887547104
"Trim25",6.88846295692441,6.96112335486052,6.83368699110265,7.00978480627247,6.6372817024957,6.58533726191162,6.44163771285224
"Znf148",8.01156247215423,8.31029506418415,7.66657383658877,7.4349630360197,8.15439768138249,7.83970571049217,7.99105101559341
"Zbtb17",5.84788839691072,5.88080162064896,5.85980817582785,5.84072993295895,5.74185451168311,5.64738307377001,6.02119059296395
"Ca12",6.50496392850971,6.83519490669531,7.10164980271039,7.15048707946031,6.67796654030998,7.28912955062824,7.44833114022579
"Znf154",4.19392426001104,4.24561357992022,3.94076837772792,4.22885976275265,4.19341770917975,4.10170712531777,4.14692658606296
"Znf155",3.94615915913194,4.0198596154198,3.97798382183504,3.8193546296844,4.12711371498883,3.79655304754496,3.92320829467033
"Vezf1",7.43549550530192,7.2980363884316,7.530620714544,7.44512565926793,7.58665247633787,7.54907434186917,7.26300424009059
"Znf165",3.61597914254298,3.68177550796689,3.73662327717307,3.53566483232273,3.5909034064676,3.62829754296636,3.46637295914886
"Trim26",7.77385559032112,7.77271482168053,7.50252687150505,7.82129933930882,7.50198820273046,7.44191031251932,7.51277407106379
"Znf174",4.69967379662053,4.69923516729443,5.07131061144773,4.82850474716771,4.7720215230524,4.98271949346999,4.99895976783533
"Znf175",5.59334532866154,5.31372435580354,5.47360158977634,5.23900614248616,5.40296479938356,5.55917750295572,5.61447118218866
"Cacna1a",5.30053572814384,5.50048924131804,5.50466669877036,5.43476300316068,5.27332972271253,5.18293149236802,5.34473345718782
"Znf180",4.80662466738136,4.89543634761287,4.95724108828743,4.8438029961578,5.08502429557713,4.8963130843226,4.977887548053
"Rnf113a",7.66601704090126,7.94265982303686,7.97304592594055,7.53821821244992,7.76082028653953,7.7875109076881,7.79150975476802
"Znf184",4.76239415481284,4.56443072269625,4.91601528319566,4.59688188004385,4.99149386905686,4.9396906885381,4.70449275136143
"Znf185",7.11037910377543,6.93129641598094,7.09551382520553,6.88644584069495,6.81114385056339,6.9560525807167,6.98136947203537
"Cacna1b",5.21743276454772,5.39331226922063,5.15790845772365,5.20711085339502,5.22192320527851,5.10808351915069,5.13917976456149
"Zscan26",5.44306615541608,5.31417955987749,5.77174449482357,5.50141952012955,5.54845408569952,5.71864969051245,5.23360021302182
"Znf189",6.97934915245079,7.02707275794839,7.30537605849571,6.9509981689181,7.41259294856434,7.02605364860498,7.08321588002477
"Zkscan8",3.84867689196749,3.85732484172296,3.8723505254995,4.01532722731272,3.85996554928206,3.95685460961632,3.92747945940555
"Zscan9",6.06158427170407,5.54518723878876,6.06014348815941,6.31169821953661,6.37071266882367,6.46565228934612,6.30341655244408
"Znf195",4.88624356546788,4.98623296558288,4.90200207523552,5.08192651944624,5.13072324048242,5.18203129135896,5.39653177697148
"Cacna1c",4.10170712531777,3.96921954430311,4.10969029907812,4.08506972674089,3.99132068604521,4.25687528393427,4.02155363398322
"Zmym2",4.87704414167577,4.76195474563289,4.86785843108178,4.83287114648228,5.04213432590205,5.04654475584803,5.02979017534532
"Znf200",5.31236074778687,5.57836194803089,5.45740803472202,5.25344091163183,5.51257678367531,5.84168453958625,5.53725062283484
"Znf202",5.53119289217028,5.4393754887768,5.74612445319227,5.87316849849955,5.70257471436476,5.59710339389332,5.66290793043503
"Znf204p",4.10277524367164,4.10649873253651,4.38659439053169,4.18836842086664,4.28550663583375,4.51652372139593,4.25980281509104
"Znf205",6.55322572911426,7.28599116330421,6.87790105551989,7.05357196587669,7.14945260130862,6.58978358315592,6.94290467215171
"Znf207",9.01421311194676,8.91257373503197,9.04782589233679,8.74664731785488,9.16591881885239,9.26176424686149,9.11416056151605
"Znf208",3.95211473906087,3.92198679221831,3.82352849363582,4.00279961243035,3.77658125516925,3.91709181685613,3.73252317387408
"Cacna1d",4.37868940252574,4.44546246216637,4.34218636412085,4.39584681812386,4.20646645906815,4.31092166687323,4.3156909437322
"Znf214",4.26273449922043,4.18076765732061,4.1438164060789,4.16700142752779,4.29368550286677,3.99074289684619,4.04840928114785
"Znf215",6.18458850732554,6.11698347007429,5.87221502463064,6.25919465437808,6.6214326079436,6.08518132629389,6.01445470505845
"Zfand5",10.8867554938988,10.9333554178648,11.203331752931,10.9931829089883,10.9116294269383,11.274865266508,11.1361499405361
"Znf217",6.38243039843099,5.06510163237335,6.14448639927433,5.63420364432756,6.36095082353684,6.52908308334977,6.1039618509652
"Znf223",4.55908155833881,4.49084014570965,4.37961798328713,4.8696064488282,4.49400081466581,4.49535325083857,4.59465629515036
"Znf224",4.51786941095386,4.61860521113003,4.62435537707042,4.96470639082572,4.90813732607931,4.80705877336334,5.00953200464953
"Znf225",3.57022444218011,3.52938364895639,3.69464268207567,3.54179492931029,3.6432975013623,3.62939869338438,3.68549336123026
"Znf226",6.45242118950171,6.42009301467123,7.24476404702108,6.6372817024957,6.67100563196282,6.77311848477794,6.66257071519505
"Cacna1e",4.69133138023011,4.71940975505541,4.68121508431561,4.75318866498623,4.62788776636732,4.59022098596961,4.94845809136895
"Znf227",3.87944168699159,3.92443197424174,3.90967940313415,3.92137638765103,3.92198679221831,3.92747945940555,4.20296309044846
"Znf112",4.3218680132215,4.01929345075835,4.18887206841493,4.470025745965,4.34218636412085,4.34265511519303,4.40093359730807
"Znf230",4.93135372160029,4.72818277285726,4.92126847111813,5.06421628514909,5.62573654530725,5.1512130053531,5.09300101578201
"Znf232",7.20374063176184,7.31690822094093,7.01943294512857,7.12628672925822,7.53333022232951,7.76930299313879,6.82065585167424
"Znf236",5.73142315407292,5.70824670134407,5.96407802590555,5.86839109631322,5.76321311190548,6.08035677515967,6.87237001172775
"Cacna1f",6.0125404377288,6.25578898990349,6.06880244038457,6.22136508532795,6.08084050832712,5.85170421895482,5.97797726968483
"Slc30a3",7.86982051692271,7.82129933930882,7.45047300488366,7.78580100790085,7.59322655403193,7.68941604213591,7.50792332016684
"Slc30a4",3.93173033665319,4.15777143777152,4.12763920438427,4.10117256457297,3.98030447795062,4.02718598946741,3.99764644993271
"Zp2",4.57556061042429,4.33133753960942,4.39908399888633,4.75669589695893,4.8722302870532,4.82456828161264,4.49895886336467
"Map3k12",6.05196107762961,6.08855452275642,6.04378968480097,6.34141965748987,5.92049605026915,6.18023914523009,5.75039499346538
"Cacna1s",5.28736617597044,5.24216467016574,4.98096161205485,4.96690846473677,4.84248990442156,4.84905143034636,5.04301321218889
"Zyx",8.45672831003227,8.54829051802061,7.52954044301466,7.6549404142782,7.33530566140249,8.00612588458463,8.22221741192787
"Luzp1",7.05102060628495,7.15254896605606,7.22603657994304,7.09499581576148,7.14842470760113,7.02198125947243,6.79711678626648
"Prdm2",5.68272529226983,5.98709400658982,5.8550414185172,5.94922865075314,5.85980817582785,5.7945539541264,5.80502476073942
"Ddr1",7.23070875625027,7.55776371774462,7.2348719381167,7.3310933565922,7.60529518228949,7.32793544381733,7.04388961295293
"Dnali1",5.85027128188623,5.89943002376984,6.20055324395844,5.91906541282441,5.28419759911143,5.46618679011195,5.5821132410154
"Ptp4a1",7.39928326210069,7.6239975753836,8.05972751464929,7.55124395030441,7.84259534146441,8.06526275361364,7.69947533704046
"Lrp8",4.59421347579243,4.69528497950253,4.81012118831906,4.51697631061244,4.57956058746008,4.86829539614657,4.9677844794799
"Laptm5",11.9150934028322,11.8970584090418,10.4073983816389,10.1202838673008,9.65957128455243,10.3530797693915,11.3783424217384
"Cacna2d1",5.75656747332318,6.00725728086992,5.62856109775546,5.97989244337214,6.02215245842652,6.03368821780805,5.84693768024633
"Csde1",10.7599968590321,11.2173042621463,11.1759547014143,11.3837747421477,11.3621835068798,11.1625329311511,11.0851568035472
"Evi5",4.11286716246181,3.9028403096834,3.94136672033616,3.90159869687266,4.0478574990876,4.03673091997778,3.95981260524088
"Dap3",9.83988597730852,10.0594085406225,10.2023691711812,10.0762798340899,10.0354549342054,10.1657011410767,9.91325619029802
"Cacnb1",6.26842592896018,6.1082974830098,5.69170979384111,5.64126857094085,5.70115587127157,5.80645141812661,5.7874353291541
"Nphs2",6.17541150129054,6.00244572497395,5.83597153408366,5.97605619090208,5.71770640626871,5.94203901566805,5.88606186474938
"Cacnb2",4.24463057789557,4.26127113271526,4.27534423805089,4.26952974685499,4.26029105083485,4.16136881033768,4.27146889405644
"Btg2",9.41151254630101,8.89518833932603,9.2779388939859,8.90212654045615,9.66798559538521,8.7075742131316,8.51181665500222
"Pxdn",10.1261210565983,10.7132673198058,10.869322158932,10.9044485737144,10.4565440453891,10.5688246294618,10.4515747773828
"Cacnb3",6.32729002117038,6.50496392850971,6.42205017874283,6.68194170910374,6.40345373273748,6.25191353607893,6.27085475550016
"Alms1",5.3055367881305,5.07705743503915,5.30735797717477,5.24261158954985,5.20039259498819,4.97876496270223,5.15835566519838
"Mogs",6.61796636811233,6.24560166044049,6.66455479794054,6.3511816022123,6.46810583395015,6.63431191449557,6.88443913360089
"Rnf103",9.30198330032178,9.27252421047797,9.31414554832689,9.47807676862119,9.52324672218124,9.5412100219778,9.49673422589299
"Tuba1a",12.1302744072599,11.6401355223688,11.5542819029893,11.3358090347997,11.6609763773317,11.2079626842833,11.2699481492789
"Pax8",5.79550522320635,6.09721886018157,5.9104560129515,5.88080162064896,5.87603073659202,5.79883400673887,5.88844697719258
"Cacnb4",5.32420024785986,5.03155164918931,4.94977562074591,5.3438162967392,4.87660623111285,4.84424050546183,4.9954472495218
"Il1r2",4.70274004704858,4.8486157296726,4.91251752103092,4.65964469206418,4.53268220654863,4.62920923222941,4.77859875905508
"Cxcr4",7.2896539128848,6.07073153848213,6.38096854878216,6.08903590694953,6.88241772845482,6.5187354704217,6.34044003143362
"Fzd5",5.55590977283437,5.65773120703846,6.05821702364127,5.43245609850283,6.15221723825466,5.70162501549594,6.12036156889148
"Scg2",4.40093359730807,4.32944939478465,4.28067860345239,4.22391134987152,3.88773332567144,4.24659525670374,4.25882594608525
"Cacng1",6.4215598744843,6.58285023076238,6.3614383215749,6.52957550913663,6.5957131960554,6.58038004138201,6.36827476135692
"Brpf1",6.88896435659998,7.0545888575714,6.8894648156906,7.14945260130862,6.99607206314308,6.71873888826139,6.88996793660514
"Ifrd2",8.32033882831938,8.39864519193027,8.39656860611088,8.6839953629841,8.51543768547733,8.31765132132141,8.49021942086777
"Mapkapk3",8.04075149859001,7.72414660327595,7.47885623945085,7.53387531062403,7.29017868318073,7.45742453921252,7.73200984010883
"Sema3b",5.88796852223778,5.62339444502236,6.24851904242191,6.11987893084727,6.02792163113259,6.02983802392722,5.54658629006904
