"","GSM2460692","GSM2460693","GSM2460694","GSM2460695","GSM2460696"
"Tnip1",9.92839817260963,7.88321690757192,7.98624467990146,9.09272899834488,8.97486749738513
"Lamc3",4.88536596242698,4.90945442285288,4.77947482762858,5.23000505916875,5.04522399669065
"Cdkn2d",8.52927721925283,5.74755046808642,5.75039499346538,5.77221961042297,5.97653770776762
"Ikzf1",6.71973205531941,5.34290301675359,5.2075578170084,5.15924787666118,5.27921837562569
"Crisp3",4.60131462359706,3.53411034826886,3.45252987263461,3.47914311918413,3.46414920774984
"Smyd5",5.84264047911337,5.73995269058341,5.66573609711867,5.69360211849293,5.75276567930473
"Klhl41",3.83384489746343,5.28782310125898,4.47138447258031,11.5864864240849,3.95803332620187
"Rragb",5.65067629581006,6.36436858688207,6.51726495444384,5.73663674616962,5.97222643738463
"Akr1a1",9.35349691600387,8.56971737644008,8.88912876211457,8.70915922534579,8.47518493013282
"Emc8",7.61353224221131,7.62784923139174,7.64608283228041,7.68941604213591,7.67603378596663
"Rxylt1",6.49168547963998,7.41897689819813,7.46920386999697,7.36378809767892,7.14429823235657
"Cdkn3",6.48676888701487,6.75064493813097,6.16574705437632,6.2262095156496,7.53984879868956
"Cnpy2",8.37592606429964,9.12102914719794,9.17301144306578,9.15985722964658,9.08210857208855
"B3gnt3",4.85429449671911,4.92083219561516,5.04169260287369,5.18695971932243,5.29689854298151
"Clec4m",4.2431567508281,4.20747186283915,4.27582935505754,4.37029656827125,4.29080824795501
"Tlr6",6.56014308070419,5.08946053281691,5.20890285427004,5.1842775199467,4.92872478302078
"Pcgf3",5.76747997866623,5.51024665737351,5.31872995365779,5.58866070278065,5.44260469411232
"Tfg",9.38687560399775,10.278878397598,10.3301619333299,9.96259164965261,9.48673147884659
"Pkdrej",4.26904809447028,4.38659439053169,4.61550574762269,4.55953103336089,4.31187223830299
"Trdn",3.59339105515774,3.77052706457147,3.38139035066862,9.9940979504482,3.48914146877543
"Trim22",11.8450923995222,10.8902797117331,10.7102185702649,10.0011930708675,10.2106316415706
"Abca7",7.87330817247899,5.56665755827083,5.65914038970964,6.14689860026134,6.25822144021778
"Abca8",8.38553784538756,10.8624102963371,10.6132940748049,8.86253782924602,10.8658533767326
"Wars2",5.56291726436945,6.65511663517301,6.38096854878216,5.98037440574392,6.54583904630186
"Cdo1",9.49047124323029,10.2723395850975,10.4391477492566,8.08621717637488,11.0768554406121
"Npm3",6.17637518151201,6.42351337258998,6.29273141214704,7.0842383074394,6.68492439503363
"Hmg20b",7.23174804387827,7.02147074334079,7.03267735129974,6.85628606495603,7.3310933565922
"Hmg20a",7.77328543254975,8.49524817146034,8.36021969282149,8.10483451504622,8.29166025973286
"Klf2",10.0191163227956,9.44866744925293,9.29759418779663,9.37875895635799,10.026352081794
"Micu1",7.95812035048132,8.10671028211344,8.0127780333813,7.79207925939382,7.97604931752428
"Cacng3",4.23971535386619,4.31521234081817,4.18887206841493,4.05559245437947,4.11605079178822
"Cacng2",4.64421310443246,4.35300456718838,4.36236778834935,4.37729665563158,4.34548090121351
"Cited2",7.15512579845816,6.79811759492551,6.89449528036521,7.07656713083623,8.2678786239188
"Sema3a",4.05338254472233,4.90989301804314,4.89850340690507,4.09903593403991,4.76414677632302
"Tuba1b",12.3863545593123,12.728248624337,12.70578474337,12.847313209756,12.5607795292274
"Irf9",10.555266015872,8.61167602996128,8.67150382781225,8.50747862490577,8.93899542618227
"Cdr1",3.48117377361417,3.74067362831123,3.53721915943514,3.55356078400258,4.16290573002603
"Tubb3",6.47105518499365,6.3000132933246,6.50839740920422,7.50630630769638,6.53598355668254
"Tubb4a",4.57778663173581,4.53582405997533,4.6340659091715,4.67416940982097,4.47908301003249
"Tubb4b",9.45108896269817,9.10048309236263,9.48301359586827,10.3740760318385,9.71817972398281
"Btn3a3",8.4369778056043,7.70450266237457,7.69556281035459,6.95757096537136,7.3437385135255
"Btn2a2",6.97023932130621,6.10010774699709,6.17734280272563,6.08758996548276,5.94683448482942
"Sycp2",4.36563293714778,4.34406705569296,4.82106609408238,4.20847139194114,4.76765318493296
"Scml2",5.34062149854984,5.70068317653121,6.05196107762961,5.64409041092425,5.71013484108428
"Cdr2",7.59377261465407,8.93811090807687,9.00497695746659,8.44401318522601,8.12670756389524
"Cept1",8.6816507112885,8.71867054395726,8.70599127990432,8.25018560927379,9.42457769451453
"Coro2b",5.02405139740852,6.46418092529404,6.33216187566046,5.03243353627127,6.26891183676959
"Nod1",6.66455479794054,6.34874410739934,6.47498690194802,6.46124726250082,6.45634486134293
"Anapc10",5.66149097630922,6.46516270565632,6.36192385585138,6.03080327846548,6.18894450253562
"Prg3",4.67549172091726,4.7632731439655,4.59243468017835,4.60530236794324,4.65788242282428
"Dlc1",6.24900331530507,7.12526645163463,7.12372592691219,6.57642721035534,7.11396431590785
"Atp8a1",6.06254384088674,6.09866388257821,6.1285639619004,5.95401558386554,6.31998363379992
"Ndrg1",10.5418408288161,10.0838333826005,10.11445351431,10.5606771478013,10.5445107463827
"Myl9",8.13110002651061,9.13188250248315,8.5176162642942,8.3479867897125,8.90038726730289
"Rack1",12.3706867751174,12.6410455925451,12.6621936946499,12.4521000643645,12.822508445038
"Adarb1",5.66337890266645,5.66149097630922,5.66809409054762,5.68225289533795,5.66149097630922
"Cds1",4.80705877336334,5.74944775164424,5.60226397269272,4.89412168457158,5.09034540555394
"Pemt",6.49758899929853,6.85126659348089,6.73267675725282,6.79961897186521,7.18613163548207
"Pias3",7.27501005061464,8.17598854637126,8.28635939071136,7.93970255727483,7.79722845862713
"St3gal6",6.58731158842173,5.75893729612602,5.72953135913959,5.89083096561088,5.94155906430379
"Ndc80",6.34288665235717,6.87940188777656,6.00532780684373,6.38926186316999,5.94491889822475
"Cpq",8.92397159426806,9.14083802253208,9.3683883448725,8.5764186854387,8.38415896894746
"Wfdc2",5.20084012864957,5.06510163237335,5.03464159042699,5.12672454574547,4.97569319505263
"Basp1",11.9059938088419,10.5770331402375,10.7536703411332,10.5418408288161,9.76712687800724
"Cdsn",4.59688188004385,4.51562410439047,4.57956058746008,4.67505149193583,4.51562410439047
"Rapgef3",5.77032095679838,6.06254384088674,5.89943002376984,5.71770640626871,6.30487749172728
"Yap1",7.64276239935824,9.11416056151605,9.12891419966938,8.58388791632359,9.07251327669617
"Spon2",8.49453255483982,10.1517185252306,10.8183757634723,11.056368458152,9.41623568739445
"Spon1",6.48923044499684,8.94523021292846,8.93191744299804,7.9272778138853,7.83337221037532
"Prmt5",7.76195042041072,8.05052749577555,8.01884627749716,8.36839622521983,8.3109629445761
"Tesk2",6.93684837131786,6.6680275979259,6.81515593127636,6.39268703656553,6.67349496904902
"Cd2bp2",7.67937599418152,7.07606021029138,7.2151391269902,7.46384730148487,7.54147535277655
"Ubac1",7.95097371040174,7.45261403547405,7.61023675058754,8.51109356890605,7.62509991328759
"Cdipt",11.03225881442,10.8452502356611,10.7727639216734,10.9080262832024,11.024341778586
"Pgrmc2",8.06402873768359,9.10438844673202,9.26607428972359,8.64292430455542,9.48549020102474
"Arih2",6.47597071835087,6.62391207641692,6.66455479794054,7.12987978667606,6.59027773852219
"Tubgcp3",5.12805564485597,4.92653048232044,5.15299443615867,5.00336666760254,5.01569686906008
"Sec24b",9.31414554832689,9.94881263108871,9.92839817260963,9.37529324555836,9.62627806236248
"Cfdp1",8.92836974577754,9.86877811332224,9.83669789245951,9.38107255156545,9.64559828592061
"Cd52",10.0520056743941,6.97175555384569,7.01790638043703,8.69652647748651,7.80065203251746
"Tmem147",9.06774323428123,9.21837072177328,9.45472955701108,9.74913242587901,9.57516890985486
"Rbm14",5.84598733143366,5.83549799650574,5.878417267065,5.81264807057328,5.77744832768564
"Cdc42ep2",6.7436558239993,6.46909088930879,6.60610319621272,6.37950428357004,6.64967153151327
"Emg1",7.95334968292289,8.1129389524973,8.35341950358046,8.24822148400856,8.38691325931192
"Ifi30",12.0960988326678,8.92045046104906,9.30198330032178,10.8452502356611,8.67852064714469
"C1d",7.41524655747901,7.41790762916086,7.48691874985907,7.58391856157292,7.31533889391308
"Olfm1",6.97327574605476,7.44887043912877,7.5888397519891,7.38602291401635,8.08744967743463
"Cdx1",5.94587688264876,5.73710736988532,5.7841113036912,5.41448288988483,5.61634975939739
"Timm17a",7.88730872691814,8.24757251766199,8.42297343102091,8.90299459941995,8.05972751464929
"N4bp2l2",8.76687363736099,8.98575531645147,8.91432057319556,8.46523565856945,8.87450140897302
"Zer1",5.968391020451,5.48842745612871,5.47127885414092,5.42830110120808,5.51257678367531
"Mcrs1",5.88987879083694,5.70588330897461,5.74422255974544,5.99188133655625,6.02167197852707
"Lrrn2",5.48194146972933,6.03512936411026,5.82644842940056,5.50188270476695,5.88606186474938
"Cdx2",4.56621265247263,4.20296309044846,4.23231716842286,4.53895031591975,4.30758289069696
"Ppie",6.48873716118123,6.43674221109065,6.67896257165179,6.65313847339826,6.76062896791505
"Vav3",5.94491889822475,4.94977562074591,5.06156205762244,5.10586162795679,4.98096161205485
"Tab1",6.06591197278765,5.80978907952056,5.95688938042104,5.60789939748086,6.02119059296395
"Eci2",7.97484390166411,8.72185225555026,8.8969167785156,9.11611405596375,8.99487852777642
"Hax1",8.72742401184066,8.36839622521983,8.5431484640258,9.13785072735203,8.96132116224374
"Gpnmb",10.92972903959,12.0526370447902,12.255155263866,11.2313847618551,11.040266566653
"Baiap2",5.31872995365779,5.4006636903203,5.50745398172418,5.39653177697148,5.38181636933624
"Cdx4",4.53895031591975,4.56309247903868,4.63891692097301,4.52102254907725,4.46957098154291
"Tacc3",7.3669605113866,5.39469460609573,5.55264564965967,5.87603073659202,5.85885504975152
"Mertk",5.62667876348526,5.61306539009472,5.51164516371838,5.41355908773519,5.24801956611836
"Clec10a",7.85125951703574,7.17991788542211,7.04235846016699,6.86684657925964,7.34584253009616
"Slc30a9",8.43909169163577,9.43658161135166,9.2964957969534,8.87021407019758,8.89518833932603
"Pibf1",6.58384923037814,8.02733893456994,8.01156247215423,7.34215651490365,7.62179483842688
"Ppih",7.38072237653208,7.98804515583694,8.26261804854719,7.54039133221908,7.909024585272
"Cog5",7.00825873724341,7.60309828502047,7.65438538105677,6.96163001505809,7.17939738573522
"Znhit1",8.78318728628287,8.74987083113719,9.0956359441399,9.51688563701087,9.40915042846877
"Fst",6.39905683793213,6.61153574311593,5.92480127965903,6.80513496188438,6.40834300109793
"Timm44",6.13821829328378,6.34727843061359,6.50889060400971,6.8904711435089,6.76362849967484
"Clgn",3.79364488579207,4.07531626215733,4.07260079890738,3.90781974607893,4.2748616014783
"Pfdn6",7.16183646035791,7.40088183840248,7.63501850327037,7.68383960099483,7.62950926113956
"Zbtb18",8.29896893938739,6.40590126478332,6.24463387847549,6.8266654835503,6.46222255041203
"Hmgn4",9.5080212957447,9.71380135708027,9.63314116827607,9.35236116549062,9.49422705337812
"Tada3",5.95688938042104,5.36485294130902,5.52979926465425,5.39883183941399,5.38504076233695
"Trim38",8.72582762703983,7.68830329179995,7.45421858066458,7.54636355079563,7.41259294856434
"Slc25a17",5.62997084398789,6.29029893674711,6.28738370838245,6.03512936411026,6.16187999804593
"Slc9a6",8.26393167479295,8.82706506612959,8.71470217693412,8.15819898107687,8.35546201027762
"Ceacam5",4.61417412360702,4.76721515643491,4.7632731439655,4.57066807721966,4.44363933012982
"Eif3m",9.58046918948673,9.88836255561827,9.69069924752454,9.9712719700492,9.91828713399666
"Hoxb13",4.18076765732061,4.2059684376024,4.3459491816454,4.20346440858002,4.34501081621384
"Nxf1",9.44381687047625,9.27902484742271,9.33423149599961,9.12891419966938,9.12792422882327
"Sec23b",7.85646658936294,7.36114792350995,7.37807216580066,7.49768382201964,7.08270295876462
"Sec23a",9.21628204116727,10.2210717986297,10.4268643678901,10.0464432362288,9.4743683247045
"C1orf61",5.41770629696369,4.86041083268354,5.14140325814622,4.95855494057733,5.08413759789588
"Cap2",6.29467350844501,8.19131923793115,7.92079242188824,9.79148586244789,7.545276034046
"Cap1",12.3401406096092,11.4746667888009,11.299873656275,11.5416745463124,11.1492879451648
"Creb3",7.47724368302627,7.19596421390741,7.20270048181568,7.78408887906511,7.74554793960229
"Lrrc41",6.94240136284589,6.74166199014542,6.89298971414053,7.32793544381733,7.35956163159333
"Vti1b",9.24470550720689,9.23940316619211,9.1955334971133,9.2564080056733,9.89331454918404
"Crtap",8.58837680879725,9.36263817497882,9.36493380600512,9.01606778925271,9.25001746667697
"Syncrip",7.51709129068359,8.05175574070522,8.10296152708269,7.99706914932129,7.81957738965234
"Vat1",8.94612048921878,9.91828713399666,10.0191163227956,9.62353832917005,9.78229973374696
"Stk25",7.78637351644498,7.66324893977246,7.6239975753836,8.36226069972917,8.18300721086244
"Enox2",5.48842745612871,6.28640825003599,6.18555623596167,5.88223335134197,5.78268519727309
"Unc13b",6.93281488402615,7.54798861829676,7.69332972711085,7.62895608406454,7.58446192648464
"Carm1",7.64608283228041,7.63723598537339,7.51655304781114,8.28635939071136,7.3934430778954
"Ncoa2",5.21608928663933,5.13606023186889,5.3109975622547,5.34427365950191,4.92653048232044
"Adarb2",4.40924495647973,4.33795545345255,4.45503679804589,4.27292560304698,4.39353251744725
"Cebpa",8.74503859909183,7.44030782958042,7.72919911797531,7.01994274149569,10.2723395850975
"Sema6c",5.44907459085159,5.44029820809522,5.17532524375207,5.58164534806552,5.49306721589405
"Sema6b",5.49167352648419,5.35707372747771,5.32328819869504,5.31326925627725,5.49445338498633
"Sema4f",5.55730964005835,5.78601211753535,5.95258040375249,5.82454856961689,6.16768351753405
"Sema4d",9.28338664634728,5.62057789230126,5.34656483352582,6.63233078966272,5.41816774658884
"Cebpb",12.3253388451739,10.2148003145307,10.0155022665781,11.4113795188813,11.4170014751777
"Sema3c",8.32907101433039,10.3347169669562,10.1941036494594,9.88179133707293,8.68321163925416
"Appbp2",7.54691042890237,8.13297955988101,8.19900589831455,7.75119838982659,8.2332533554567
"Mybbp1a",5.40342279620979,5.31236074778687,5.27423778455922,5.82263942266431,5.82835327163553
"Fbln5",8.40279879588549,9.21211247068266,8.84895100310266,8.26985714526079,9.1822004430879
"Cib2",5.29871988074337,5.10275298754608,5.14585591462374,5.43383608850792,5.70352099770662
"Cib1",8.89345868228145,8.25737502394918,8.45035427074751,9.12792422882327,8.82790144129076
"Cebpd",11.795674644292,10.177825238489,9.69501782007889,10.5992140432897,11.0164965804431
"Znf211",7.09345380124311,7.37542626911308,7.35744929915772,6.91566001289576,7.18405922157274
"Ddx17",7.86459755579082,7.66491326364045,7.58446192648464,7.67436105856665,7.65161888516767
"Deaf1",5.82597207465523,6.26793797951544,6.51972433387061,6.43772298651162,6.73617087297121
"Cherp",6.89298971414053,6.64571662828169,6.71724492747569,6.91213095930272,6.96061679204084
"Kat5",7.07197032998237,6.67945717835889,6.61400937701765,7.01536877589357,6.95807883778857
"Hyou1",7.76082028653953,7.64442314528543,7.57845438907794,8.26130293852063,7.54419156140666
"Ipo8",6.5482986546726,6.56063607894622,6.63926166445054,6.23252734626415,6.46614319904473
"Ipo7",8.00069639996929,8.86593620142723,8.74826328109143,8.97938777379962,8.62991862812235
"Nop56",7.52628700458661,7.67658905020506,7.82819871863742,8.26656615077583,7.75742094100777
"Nebl",5.36943939985979,4.94802216530601,4.84774113088922,4.51562410439047,4.90200207523552
"Cebpe",5.32283155620268,4.91907904164687,5.25750583763118,5.05757811387252,5.1485383643252
"Pitrm1",8.63985767303792,9.06774323428123,8.95683728424446,9.21211247068266,9.18118137141489
"Atg7",7.12321396836048,6.28300739838828,6.52858755361351,6.5010311390069,6.23300936124323
"Sssca1",6.46712399923118,6.7641269940735,6.69188555805393,7.03267735129974,7.19182492335999
"Rnaseh2a",6.05485600619171,5.8055003636161,5.96311781557104,6.42791829929003,6.07024725964165
"P3h3",5.71345429806874,6.5724796635462,6.47891705646504,7.11140365423545,6.11456770369352
"Ubd",9.49296947137771,6.25385159054909,5.9890060684755,6.93684837131786,6.31851971211624
"Batf",7.00978480627247,5.49491704226242,5.47035169741926,6.39464877858952,5.98373454613613
"Cebpg",7.0530574454232,7.56754808008122,7.6927708674589,7.78124274238284,7.83049614245169
"Dctn2",9.55287024668218,9.72110483443046,9.86391301820433,10.0372869120762,10.1637012601081
"Anp32b",11.3305981262587,11.2798442333038,11.1714677494948,11.1759547014143,11.5735128629894
"Lamtor5",9.87688979237805,9.77014914923882,9.90658766210417,10.0137063563146,10.0501518961635
"Procr",7.85356617314833,8.70678487212791,8.59137367750817,7.98984574725033,8.06280045648073
"Tm9sf1",8.10358398169837,8.02612375112042,8.25606075138625,8.2306589694398,8.11919528924039
"Prdx4",9.96605180297938,10.9516745695792,11.1804536821056,10.8555124952834,10.656389100028
"Arl6ip5",10.9516745695792,11.1714677494948,11.2361047747436,10.9008960003854,11.2266635329867
"Agr2",4.17975330530371,4.0478574990876,4.25687528393427,4.11446048372659,4.16853880482605
"Arpc1a",9.14283404968698,9.3319969131394,9.4731332676736,9.33761031076762,9.61673481015084
"Htatip2",8.00008716187736,7.53278555733049,7.47670887313563,7.07554761988926,7.36431510394111
"Agpat1",7.96468187606552,7.87970836994252,7.81210730043711,7.92374159421196,8.00069639996929
"Agpat2",7.3389967362423,7.03827986057816,7.26874478454152,6.8773949700969,9.26607428972359
"Rpp30",4.75538375073091,5.50745398172418,5.34153312175738,4.99369205292317,5.47174264703488
"Rpp38",6.14159146188271,6.8894648156906,6.89500165417818,6.93381978331345,6.62093939785391
"Sptlc1",7.46599321308814,7.87563724571664,7.8990326803171,7.75346127029691,7.49929540805943
"Slc35a1",9.4032490190956,9.85423792268943,9.74318873189458,8.99396210268578,9.59512448179849
"Cel",4.24119099923196,4.23182418636484,4.21447026809302,4.19341770917975,4.26273449922043
