"","B cell","Dendritic cell","Eosinophils","Macrophage","Monocyte","Neutrophil","NK cell","T cell","Basophil"
"Prg3",22.9357798165138,15.8730158730159,19.7693574958814,35.6219477161735,20.3488372093023,198.867868315209,63.8297872340425,0,14.3266475644699
"Prss57",248.957464553795,126.984126984127,125.205930807249,1030.59465670784,148.255813953488,390.436466557426,42.5531914893617,315.789473684211,131.805157593123
"Rab44",246.872393661385,31.7460317460317,87.3146622734761,344.297615627693,104.651162790698,213.16847907046,42.5531914893617,52.6315789473684,134.670487106017
"Rasgrp4",11.2593828190158,79.3650793650794,8.23723228995058,8.47457627118644,37.7906976744186,38.1349620140027,21.2765957446809,0,169.054441260745
"Retnlg",97.9983319432861,63.4920634920635,97.1993410214168,89.3421430623384,459.302325581395,964.695367197974,85.1063829787234,52.6315789473684,8.59598853868195
"Rgs18",100.917431192661,79.3650793650794,56.0131795716639,102.413099683999,14.5348837209302,66.4382541337703,21.2765957446809,0,74.4985673352435
"Sh2d1a",0,0,0,0.143636885952313,0,0.148964695367198,127.659574468085,0,0
"Sh2d2a",0.834028356964137,0,0,1.72364263142775,2.90697674418605,0.74482347683599,255.31914893617,210.526315789474,0
"Siglecf",7.08924103419516,0,14.827018121911,37.6328641195059,11.6279069767442,21.3019514375093,0,0,8.59598853868195
"Skint3",0,0,0,0.143636885952313,0,0.446894086101594,0,0,0
"Slamf8",0.834028356964137,63.4920634920635,1.64744645799012,1.43636885952313,2.90697674418605,0.446894086101594,0,0,2.86532951289398
"Spib",12.5104253544621,63.4920634920635,0,1.1490950876185,2.90697674418605,1.78757634440638,0,0,17.1919770773639
"Tal1",20.8507089241034,0,196.046128500824,28.2964665326056,2.90697674418605,17.1309399672278,0,0,2.86532951289398
"Tarm1",2.08507089241034,0,0,0.57454754380925,0,4.17101147028154,0,0,5.73065902578797
"Tcf7",1.66805671392827,0,0,1.86727951738006,0,1.48964695367198,234.042553191489,157.894736842105,2.86532951289398
"Tgtp2",13.7614678899083,15.8730158730159,67.5453047775947,22.5509910945131,11.6279069767442,5.51169372858632,0,0,0
"Themis",0,0,1.64744645799012,0,0,0,0,0,2.86532951289398
"Tlr13",2.50208507089241,15.8730158730159,1.64744645799012,0.861821315713875,11.6279069767442,4.02204677491434,0,0,0
"Tlr5",0.417014178482068,0,0,0,0,0.148964695367198,0,0,0
"Tnfrsf13c",7.08924103419516,15.8730158730159,0,1.86727951738006,5.81395348837209,0.74482347683599,0,0,0
"Tnfrsf18",10.0083402835696,31.7460317460317,32.9489291598023,13.5018672795174,2.90697674418605,26.0688216892596,127.659574468085,157.894736842105,25.7879656160458
"Tnip3",3.33611342785655,15.8730158730159,0,2.72910083309394,2.90697674418605,0.893788172203188,0,0,0
"Trac",0.417014178482068,0,1.64744645799012,0.430910657856938,0,0.893788172203188,0,52.6315789473684,0
"Xlr4b",12.5104253544621,15.8730158730159,44.4810543657331,22.6946279804654,5.81395348837209,9.38477580813347,42.5531914893617,0,2.86532951289398
"Zap70",1.25104253544621,0,0,0.430910657856938,0,0.297929390734396,21.2765957446809,105.263157894737,2.86532951289398
"9830107B12Rik",4.58715596330275,0,4.94233937397035,9.76730824475725,11.6279069767442,33.6660211529867,0,0,77.3638968481375
"Camp",287.739783152627,0,1334.43163097199,676.098822177535,0,22482.347683599,0,0,56000
"Cebpe",128.857381150959,79.3650793650794,182.866556836903,489.514507325481,194.767441860465,697.005809623119,106.382978723404,263.157894736842,1143.2664756447
"Gfi1b",7.9232693911593,0,186.161449752883,9.33639758690032,8.72093023255814,13.7047519737822,0,0,2.86532951289398
"Gm13814",0.417014178482068,0,0,0.287273771904625,0,0.446894086101594,0,0,0
"Gm16194",1.66805671392827,0,1.64744645799012,3.16001149095088,2.90697674418605,1.63861164903918,0,0,5.73065902578797
"Gm43291",3.75312760633862,0,1.64744645799012,0.143636885952313,0,0.74482347683599,0,52.6315789473684,5.73065902578797
"Ngp",335.696413678065,0,1199.3410214168,336.397586900316,14.5348837209302,18795.1735438701,0,105.263157894737,70349.5702005731
"Pax5",5.83819849874896,0,0,0.57454754380925,0,0.74482347683599,0,0,0
"Prg2",127.606338615513,111.111111111111,143.32784184514,120.080436656133,90.1162790697674,2255.62341725011,42.5531914893617,157.894736842105,57.3065902578797
"Ccr6",0.417014178482068,0,0,0,0,0,0,0,0
"Clec4a4",0,31.7460317460317,0,0.143636885952313,0,0.297929390734396,0,0,0
"Ear6",11.2593828190158,47.6190476190476,6.58978583196046,13.789141051422,14.5348837209302,262.177863846268,0,0,5.73065902578797
"Epx",17.0975813177648,31.7460317460317,26.3591433278418,17.3800632002298,14.5348837209302,283.032921197676,0,0,2.86532951289398
"Tmigd3",2.08507089241034,15.8730158730159,0,0.57454754380925,0,0.297929390734396,0,0,0
"4930430E12Rik",0,0,0,0.143636885952313,0,0.148964695367198,0,0,0
"Muc6",0,0,1.64744645799012,0,0,0.595858781468792,0,0,0
"Fer1l5",0,0,0,0.143636885952313,0,0,0,0,0
"Tph1",0,0,0,0,0,0.148964695367198,0,0,0
